frame_number,timestamp_seconds,dominant_emotion,angry,disgust,fear,happy,sad,surprise,neutral
0,0.0,sad,0.001275492599233985,8.895923581109244e-11,0.08213423192501068,7.108540978073563e-10,99.90690612792969,2.7838979121952434e-07,0.009691031649708748
30,1.0,sad,6.622735977172852,3.1241345510579777e-08,0.07839399576187134,0.0012445220490917563,71.37621307373047,6.706429758196464e-06,21.921409606933594
60,2.0,neutral,0.052158206701278687,1.1576130332091594e-10,0.0038336454890668392,0.00020691228564828634,3.675436496734619,2.8895372452097945e-05,96.26834106445312
90,3.0,neutral,0.00048374556354247034,2.23089710767177e-12,0.000625342596322298,0.0034045700449496508,0.059157561510801315,0.001471245544962585,99.93485260009766
120,4.0,sad,37.25959396362305,1.77535112015903e-05,0.8211999535560608,0.06544551998376846,38.254302978515625,0.0009245232795365155,23.598520278930664
150,5.0,fear,0.056262627243995667,9.151170274890319e-07,95.69442749023438,0.00020085943106096238,3.9060206413269043,0.1681273728609085,0.17496216297149658
180,6.0,sad,0.058346595615148544,2.907835323640029e-07,1.6910171508789062,2.5144686333078425e-07,98.14087677001953,0.000699362310115248,0.1090589091181755
210,7.0,fear,0.0009319090750068426,1.3509567509117915e-07,95.11285400390625,0.0009176965686492622,0.8393190503120422,3.970777750015259,0.07520411908626556
240,8.0,fear,0.07173093408346176,0.0009072179673239589,96.70442199707031,0.22720685601234436,2.097886562347412,0.027100427076220512,0.8707377910614014
270,9.0,surprise,0.010366568341851234,5.170464305592759e-07,32.000221252441406,0.1724594235420227,0.00017524151189718395,67.81674194335938,3.4690452594077215e-05
300,10.0,sad,2.149249792098999,6.32833785374487e-09,0.08946121484041214,0.00026754464488476515,83.2672348022461,2.5227185687981546e-05,14.493762016296387
330,11.0,happy,0.0005096427630633116,1.0931690042070841e-07,0.0008210666128434241,99.79505920410156,0.011586799286305904,0.009485304355621338,0.18253670632839203
360,12.0,neutral,1.8711538359639235e-05,2.5277108964966155e-12,0.2762180268764496,0.0021600474137812853,28.224515914916992,2.2085998807597207e-06,71.49708557128906
390,13.0,happy,0.04626745730638504,3.6311030271463096e-06,8.846772193908691,89.07963562011719,0.27885714173316956,1.0014485120773315,0.747022271156311
420,14.0,sad,0.00013784314796794206,2.4227329754059274e-15,18.261463165283203,4.320666630519554e-05,69.81297302246094,8.190265248231299e-07,11.92538070678711
450,15.0,sad,0.07842753082513809,1.7678024842593398e-12,18.976268768310547,0.0008755185990594327,64.38298797607422,0.00017902968102134764,16.561256408691406
480,16.0,neutral,0.07328245043754578,2.1892778931942303e-06,0.15855486690998077,0.055723030120134354,24.543800354003906,0.0002761746000032872,75.16836547851562
510,17.0,neutral,0.040556374937295914,2.8435195531528734e-07,0.0771724283695221,0.2389453798532486,0.37326937913894653,0.03603392839431763,99.23402404785156
540,18.0,neutral,0.004609999712556601,7.737801510643294e-09,8.175905227661133,0.0008840392110869288,22.001859664916992,0.00044886840623803437,69.81629180908203
570,19.0,fear,3.7156119346618652,0.025094948709011078,61.20186996459961,1.3115696907043457,27.580699920654297,0.863735556602478,5.30142068862915
600,20.0,fear,0.019723765552043915,2.0976385073367965e-08,71.66300201416016,27.479124069213867,0.0022844134364277124,0.8358243107795715,4.131898094783537e-05
630,21.0,neutral,1.328583836555481,5.157144187251106e-07,0.26131471991539,0.43495380878448486,4.628395080566406,0.0070964377373456955,93.33966064453125
660,22.0,sad,0.0022319674026221037,8.947622642807573e-10,8.163605690002441,1.005032999046307e-07,85.2952880859375,2.18007462535752e-05,6.538848400115967
690,23.0,fear,5.3136515617370605,1.935512227646541e-05,78.14076232910156,7.071009159088135,1.0294855833053589,6.64796257019043,1.7971161603927612
720,24.0,happy,3.9802658557891846,3.4786509786499664e-05,1.5240081548690796,53.126827239990234,2.904171943664551,0.027660340070724487,38.43702697753906
750,25.0,sad,0.012356888502836227,6.314130018836295e-08,20.638885498046875,0.13685251772403717,78.53812408447266,2.0683974355506507e-07,0.6737768054008484
780,26.0,neutral,0.005412152502685785,2.9309524052223423e-07,13.601194381713867,1.757903814315796,5.146984577178955,5.584793143498246e-07,79.4885025024414
810,27.0,sad,36.30401611328125,2.2898254883330083e-06,0.34447425603866577,0.009774562902748585,56.64258575439453,0.00926883053034544,6.689881324768066
840,28.0,sad,0.016746176406741142,5.07364683599576e-09,4.187113285064697,4.4964281187276356e-08,95.2479248046875,5.264299034024589e-05,0.5481618642807007
870,29.0,happy,0.003307997016236186,1.680551697802457e-08,0.3980953097343445,99.57197570800781,0.02339402586221695,0.003027860540896654,0.00020072830375283957
900,30.0,fear,0.003211364382877946,6.29790193329427e-08,99.94699096679688,0.010686707682907581,0.03904592618346214,3.966327710713813e-08,5.900849282625131e-05
930,31.0,surprise,0.003538669552654028,5.676086516359646e-07,32.3626823425293,1.6392508745193481,0.04533599317073822,33.81727600097656,32.13192367553711
960,32.0,happy,0.021841323003172874,3.090706712782776e-08,4.481631549424492e-05,92.21135711669922,0.06497503817081451,3.1648625736124814e-05,7.701752185821533
990,33.0,fear,0.49438750743865967,4.806798301615345e-07,94.58456420898438,0.3173132538795471,0.12135816365480423,1.9501986503601074,2.532170534133911
1020,34.0,happy,0.0029614558443427086,5.71437908547523e-07,0.46003133058547974,99.46183013916016,0.0654497817158699,0.003458339022472501,0.006273109931498766
1050,35.0,happy,0.3125530481338501,3.0575200071325526e-05,1.160702109336853,96.89888000488281,1.5342284440994263,0.030929524451494217,0.06266918778419495
1080,36.0,neutral,15.763142585754395,1.158738374710083,4.694612503051758,14.110684394836426,19.603397369384766,4.3985185623168945,40.270904541015625
1110,37.0,happy,1.1256600618362427,0.2892204523086548,2.5914838314056396,86.8555908203125,1.529058575630188,6.691583633422852,0.9174059629440308
1140,38.0,sad,0.025964239612221718,0.0002756965986918658,0.5265982151031494,0.0012257698690518737,99.41069030761719,4.237581833876902e-06,0.03524819761514664
1170,39.0,neutral,0.002795084845274687,1.2925714318323678e-11,12.719514846801758,4.1906285332515836e-05,8.20884895324707,0.00477229431271553,79.06402587890625
1200,40.0,neutral,0.7717781662940979,0.027700118720531464,1.2250763177871704,12.18215274810791,11.40243148803711,0.039575640112161636,74.35128784179688
1230,41.0,happy,0.47731679677963257,0.048388779163360596,5.242196559906006,93.88819122314453,0.2886681854724884,0.045082446187734604,0.010156874544918537
1260,42.0,happy,4.201729774475098,0.6640333533287048,6.50532341003418,59.40218734741211,9.044238090515137,5.341336250305176,14.841156005859375
1290,43.0,fear,0.29530003666877747,0.00011108649778179824,97.11656188964844,0.41095075011253357,0.0047112321481108665,2.0186190605163574,0.15374937653541565
1320,44.0,happy,0.0006572891143150628,2.0630590569226115e-08,3.1526484235655516e-05,99.25865173339844,0.000716535490937531,0.0009945398196578026,0.7389425039291382
1350,45.0,happy,0.0007232323987409472,2.0226875108164677e-07,0.0008497454691678286,99.455810546875,0.026143057271838188,0.0027234936133027077,0.5137532949447632
1380,46.0,fear,0.021670833230018616,2.346249175388948e-06,50.39360427856445,0.0008883722475729883,46.824039459228516,0.010385139845311642,2.7494044303894043
1410,47.0,sad,3.9046398114805925e-08,2.0598307353496666e-16,4.11111832363531e-05,0.003524544183164835,95.96269989013672,1.2343695510175223e-11,4.033735752105713
1440,48.0,happy,7.224884029710665e-05,2.079607819283069e-09,0.006155913230031729,99.98641204833984,0.004557064734399319,5.6985572882695124e-05,0.002742018783465028
1470,49.0,happy,6.394810199737549,0.0008520977571606636,8.647677421569824,64.1104965209961,16.010848999023438,3.1886083888821304e-06,4.835309982299805
1500,50.0,disgust,35.479644775390625,44.99905776977539,3.089725971221924,0.07340630143880844,15.172452926635742,0.06604763120412827,1.1196626424789429
1530,51.0,happy,0.10393372923135757,6.19038019067375e-07,0.9132850766181946,98.89636993408203,0.02404484897851944,0.060008592903614044,0.0023629337083548307
1560,52.0,neutral,2.333026885986328,1.636609283650614e-07,0.296364963054657,0.3851231634616852,29.220617294311523,0.0037723248824477196,67.76109313964844
1590,53.0,happy,0.004689343273639679,9.859165706060935e-10,3.721697794389911e-05,99.61614227294922,0.0025479544419795275,0.18951916694641113,0.18706896901130676
1620,54.0,sad,0.7043991684913635,5.39672173616168e-09,1.0744011402130127,5.526287054635759e-07,87.23573303222656,1.8643475414137356e-05,10.985450744628906
1650,55.0,neutral,7.266287138918415e-05,3.80934069010852e-11,0.008248739875853062,0.06500821560621262,10.279776573181152,5.568905180552974e-06,89.64688873291016
1680,56.0,sad,0.05251000449061394,6.00511782522517e-08,1.0089540481567383,2.6905474442173727e-05,98.84996795654297,0.0002642265462782234,0.08827650547027588
1710,57.0,neutral,15.21911907196045,5.058544516600705e-08,1.1365690231323242,0.0012049367651343346,18.435251235961914,0.06324107944965363,65.14461517333984
1740,58.0,fear,0.020967639982700348,0.0003534487041179091,96.68437957763672,0.007770504802465439,1.6048721075057983,0.1805780977010727,1.5010707378387451
1770,59.0,fear,0.3030540943145752,1.762251486070454e-05,58.784542083740234,32.696189880371094,0.22957457602024078,7.985147476196289,0.0014664757763966918
1800,60.0,sad,0.009350174106657505,4.104741492483299e-06,0.1347518265247345,0.001264939084649086,99.85125732421875,0.0005935393855907023,0.0027804586570709944
1830,61.0,sad,0.01267796941101551,2.1382038362105504e-09,0.12977191805839539,0.0009109857492148876,99.15596008300781,6.03964326728601e-05,0.7006202340126038
1860,62.0,happy,0.1057327464222908,4.053026714245789e-05,0.14153100550174713,45.997257232666016,36.665557861328125,0.0015413525979965925,17.088333129882812
1890,63.0,happy,0.21316352486610413,0.00017495494103059173,6.94828462600708,63.09927749633789,0.15341322124004364,25.124305725097656,4.4613823890686035
1920,64.0,sad,0.00019975427130702883,1.3190156744613546e-09,0.5741704106330872,0.00018348147568758577,97.77200317382812,2.878456371036009e-06,1.653447151184082
1950,65.0,surprise,0.005259782075881958,8.411170426825265e-09,3.1131536960601807,0.008122841827571392,0.0017195193795487285,96.87174224853516,5.020342996431282e-06
1980,66.0,surprise,0.2659364342689514,3.690880987505807e-07,29.87105369567871,0.10586803406476974,0.0025295091327279806,69.75346374511719,0.0011527669848874211
2010,67.0,fear,0.059343352913856506,1.4505325225400156e-06,86.7401123046875,0.5725820660591125,0.010726060718297958,10.579923629760742,2.037318468093872
2040,68.0,happy,0.8479464650154114,0.04493827372789383,20.313257217407227,70.95270538330078,0.2729591429233551,7.308883190155029,0.25931164622306824
2070,69.0,happy,0.054834164679050446,0.00021571879915427417,13.40434741973877,84.75291442871094,1.7058972120285034,0.01935393549501896,0.062433309853076935
2100,70.0,sad,22.078296661376953,4.229672908782959,8.512003898620605,0.04308784008026123,65.03253173828125,0.04112632945179939,0.06327172368764877
2130,71.0,sad,7.997073650360107,0.00471563870087266,16.632402420043945,0.02647688239812851,71.2087173461914,0.0005095576634630561,4.130114555358887
2160,72.0,surprise,1.0958287715911865,3.4027557376248296e-06,30.237812042236328,28.50701904296875,0.4085243344306946,30.948711395263672,8.802108764648438
2190,73.0,neutral,0.012654971331357956,0.00017850135918706656,0.3087574243545532,6.956816673278809,0.27254974842071533,1.3002433776855469,91.14879608154297
2220,74.0,sad,1.1090954542160034,3.258332799305208e-05,11.409004211425781,0.16536903381347656,81.35613250732422,4.552763938903809,1.4076060056686401
2250,75.0,fear,16.858524322509766,0.00027321037487126887,45.42442321777344,0.04644981771707535,37.407466888427734,0.211220383644104,0.051642462611198425
2280,76.0,sad,0.0005099051049910486,1.4762443489857446e-09,0.017196474596858025,5.3184638915126925e-08,99.9783935546875,2.7438062488727155e-08,0.0039002287667244673
2310,77.0,happy,6.844794750213623,0.07583064585924149,10.024242401123047,62.60054397583008,8.43626594543457,1.5445760488510132,10.473738670349121
2340,78.0,happy,0.6678318977355957,0.0010705013992264867,1.1372265815734863,86.56912994384766,0.8943091630935669,0.18258002400398254,10.547855377197266
2370,79.0,neutral,5.671938197338022e-05,2.7669627700177557e-10,40.026695251464844,6.80669641494751,0.23253469169139862,0.13929808139801025,52.79472351074219
2400,80.0,neutral,0.2178884595632553,0.0006985102081671357,12.71699333190918,0.08991770446300507,42.79877471923828,6.12155236012768e-06,44.17572021484375
2430,81.0,angry,55.0539665222168,9.365395089844242e-05,3.1753926277160645,41.182525634765625,0.024313878268003464,0.552600085735321,0.011102617718279362
2460,82.0,sad,5.928183963987976e-05,7.149485539183209e-13,0.0001999419619096443,2.4791697796899825e-06,99.9984130859375,2.7972941671339235e-11,0.001331923995167017
2490,83.0,sad,0.00012761130346916616,3.335813222871131e-11,0.2696324288845062,1.016102970652355e-07,99.73023986816406,3.997300266397191e-14,5.3113944886717945e-06
2520,84.0,sad,0.38599520921707153,1.262116411382408e-09,7.833517551422119,8.790149877313524e-05,89.92076110839844,9.967491496354342e-05,1.859544277191162
2550,85.0,happy,1.1909452676773071,0.24897298216819763,1.5176732540130615,95.86924743652344,0.8912416100502014,0.07799787074327469,0.20392097532749176
2580,86.0,sad,2.8670501706073992e-05,7.021771358806106e-11,0.3711114823818207,0.0328332781791687,60.54751968383789,6.129348548711278e-07,39.04850769042969
2610,87.0,angry,40.9619140625,3.4848616123199463,23.424386978149414,3.121521234512329,25.831043243408203,0.3804497718811035,2.7958216667175293
2640,88.0,fear,2.1573195457458496,0.021649237722158432,61.698970794677734,4.2582855224609375,19.900184631347656,0.006986063439399004,11.956604957580566
2670,89.0,happy,0.1433207243680954,6.539929017890245e-06,0.6043294072151184,72.7380599975586,26.235427856445312,0.0028850871603935957,0.27596497535705566
2700,90.0,happy,0.003605307312682271,9.334781211900456e-13,37.42519760131836,61.61325454711914,0.27272483706474304,0.007631583139300346,0.6775848865509033
2730,91.0,fear,0.11607445776462555,0.0006186729879118502,97.76644897460938,0.0035604103468358517,1.7204561233520508,0.018319642171263695,0.37450987100601196
2760,92.0,sad,8.412262916564941,3.6700968742370605,7.3131256103515625,7.288207054138184,42.83184814453125,0.5240775346755981,29.960378646850586
2790,93.0,happy,0.9085001349449158,0.37010493874549866,8.820192337036133,88.17644500732422,1.2211954593658447,0.40833908319473267,0.09521647542715073
2820,94.0,sad,0.8338994383811951,1.4593763353332179e-07,8.685369491577148,0.0005131005891598761,89.82667541503906,0.0027252372819930315,0.650815486907959
2850,95.0,happy,0.017936348915100098,0.00014779709454160184,5.321359634399414,94.49053192138672,0.1671386957168579,0.001840408076532185,0.0010435748845338821
2880,96.0,sad,0.03069685772061348,1.5216342035273556e-05,10.600481033325195,0.0009288728469982743,89.27037048339844,0.005230715498328209,0.09227471053600311
2910,97.0,happy,0.26178354024887085,9.221754226018675e-06,0.3112621009349823,99.1790542602539,0.023776503279805183,0.15417058765888214,0.06993924081325531
2940,98.0,sad,2.8227792427060194e-05,4.332317837807409e-11,0.0031925204675644636,1.069535493850708,86.854248046875,5.5306639268337676e-08,12.07299518585205
2970,99.0,sad,1.841579262418236e-07,5.000295425112988e-13,0.08802327513694763,0.0022215936332941055,99.90885925292969,3.8317137657228884e-11,0.0008966525783762336
3000,100.0,happy,0.0006802732823416591,5.101319366929147e-09,0.06801190227270126,99.89588165283203,0.008505214937031269,0.0014248518273234367,0.02549257129430771
